"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
" CABP1 ",0.301003333333332,10.1133983333333,4.08564329494163,0.00220458684826118,0.00820279464757716,-2.3961921078548
" DOCK3 ",-0.322493333333332,7.49036,-4.08474923139614,0.00220774221490686,0.00821322391106692,-2.39768879253686
" MYH1 ",0.366096666666669,9.20367833333333,4.08462867888726,0.00220816803699421,0.00821349703769934,-2.3978906068947
" PAPD5 ",0.317133333333334,8.78699333333333,4.08390532098579,0.00221072493489435,0.00822169555729739,-2.39910159695378
" ARIH2OS ",-0.325093333333334,6.97036666666667,-4.08324091477301,0.00221307619497123,0.00822912681496401,-2.40021394323032
" TINCR ",0.3362,10.8001333333333,4.08278637011013,0.00221468629259477,0.00823380019484867,-2.40097496691727
" CTXN3 ",-0.401336666666667,9.42165833333333,-4.08248441153281,0.00221575657729142,0.00823627898081238,-2.40148053461413
" TPT1P13 ",0.310643333333333,7.10448833333333,4.08239889468774,0.00221605978841869,0.00823627898081238,-2.40162371677394
" RNU6-178P ",-0.327986666666664,8.24413333333333,-4.08164716126574,0.00221872703496846,0.00824487739222097,-2.40288238865844
" TSPO ",0.362850000000001,6.32689166666667,4.08077798909482,0.00222181517644709,0.00825503687509205,-2.40433776935489
" RNU12-2P ",0.330666666666669,10.5675666666667,4.08030900061159,0.0022234833542332,0.00825991816020292,-2.40512309762873
" PEX13 ",-0.337966666666667,7.92647333333333,-4.07908689723633,0.0022278365272009,0.00827477066764485,-2.40716963678884
" H2BFWT ",-0.378686666666666,7.44177,-4.07844962722613,0.00223011005710342,0.0082818953315662,-2.40823687394896
" OR7G2 ",0.392836666666669,8.515505,4.07692373558244,0.00223556375757803,0.00830019748193261,-2.41079246060822
" CC2D1B ",-0.442733333333337,11.337,-4.07687152157531,0.0022357506239144,0.00830019748193261,-2.41087991375144
" IER2 ",-0.481616666666666,8.177215,-4.07587910911017,0.00223930544701547,0.00831207072043153,-2.41254215793336
" TRDN ",-0.337269999999999,7.10684833333333,-4.07375113143295,0.00224694790809594,0.00833911065190958,-2.41610676858668
" TSACC ",0.455696666666666,9.39450166666667,4.0736464438651,0.00224732459188048,0.00833918074557526,-2.41628214471331
" EPHX1 ",-0.313046666666666,7.12902333333333,-4.07291799846898,0.00224994750142186,0.00834758459338414,-2.41750249266774
" CREB3L4 ",0.301,11.7682666666667,4.07198809903029,0.002253300461456,0.00835869391296433,-2.41906041271378
" HSP90AA6P ",0.312499999999998,8.77811666666667,4.07006880143295,0.00226023753355152,0.00838309296538594,-2.42227622088972
" C11orf95 ",0.292740000000002,8.49291,4.06888044550045,0.0022645439519242,0.00839664347662357,-2.42426751979808
" NADSYN1 ",0.348803333333333,8.53084166666667,4.06886181668773,0.00226461152847023,0.00839664347662357,-2.42429873681748
" SLC15A4 ",-0.328433333333333,11.0259833333333,-4.06862999893453,0.00226545263123455,0.0083984260340677,-2.42468720579211
" MDFIC ",0.384866666666667,11.3317,4.06721373678109,0.00227059838025535,0.00841560079940084,-2.42706063123378
" LUC7L3 ",0.347333333333335,9.78580333333333,4.06715621651822,0.00227080762978641,0.00841560079940084,-2.42715703027992
" RAB8B ",0.315743333333337,9.430355,4.06541475508651,0.00227715239213493,0.0084377727827486,-2.43007573423304
" PEX19 ",0.324706666666666,9.6939,4.06529769824747,0.00227757953941203,0.00843801403991038,-2.43027193381731
" MPV17 ",0.463166666666668,7.95406666666667,4.06465764157695,0.00227991663311721,0.00844533009664062,-2.4313447614221
" RNU1-131P ",0.572703333333333,8.20395166666667,4.06419239617273,0.00228161700504742,0.00845028564065475,-2.43212460683385
" CEP76 ",0.28796333333333,9.56412833333333,4.06386408712478,0.00228281770598162,0.00845338930303679,-2.43267493277888
" DPP3 ",0.414313333333332,5.39631,4.06347194010687,0.00228425274715125,0.00845735961522702,-2.43333228142235
" BOLL ",-0.281843333333334,4.737535,-4.06305068626031,0.00228579535935486,0.0084617268806359,-2.43403843912811
" ZNF233 ",0.294146666666665,7.21687666666667,4.06283449381745,0.00228658747116155,0.0084633149420934,-2.43440085476361
" NUP205 ",0.316856666666668,9.61908833333333,4.0619399474565,0.0022898680845819,0.00847411169376791,-2.43590048517906
" RPL30P1 ",0.410416666666667,3.747215,4.0611851403469,0.00229264007261453,0.00848302304690059,-2.43716591943936
" TXNRD2 ",-0.316580000000002,8.19771333333333,-4.05975441423814,0.00229790401657649,0.00850115062132513,-2.43956469453142
" CPLX1 ",-0.340889999999999,5.040155,-4.05826792663373,0.00230338657212148,0.00852008107227985,-2.44205718530369
" LEF1 ",-0.347043333333334,9.06691166666667,-4.05567767531039,0.00231297296307218,0.00855299209236531,-2.44640097647349
" COMMD3 ",0.331366666666671,9.28109333333333,4.05566554875207,0.00231301794131285,0.00855299209236531,-2.44642131406502
" CEP70 ",0.330440000000001,8.30427666666667,4.05479560766924,0.00231624701153182,0.008563268557549,-2.44788034207907
" CPNE5 ",0.29818,9.38421666666667,4.05471892580538,0.00231653186833769,0.008563268557549,-2.44800895338326
" KIAA1751 ",-0.410996666666664,9.186925,-4.0540784868231,0.00231891240071212,0.0085707090585787,-2.44908312544329
" RBM15 ",-0.30878,7.90892,-4.05394267029132,0.00231941756537437,0.00857121693296029,-2.44931092828174
" SNX32 ",-0.3209,12.32995,-4.05194271815013,0.00232686971566541,0.00859739259083921,-2.45266563609101
" DSCR4 ",0.485500000000002,9.3934,4.05105218109641,0.00233019609302451,0.00860784912030788,-2.45415955069141
" SGK494 ",0.284966666666667,11.0090833333333,4.05090473049192,0.00233074733957101,0.00860784912030788,-2.45440691339296
" ENO4 ",0.310200000000002,10.8068333333333,4.05088857873508,0.00233080773150826,0.00860784912030788,-2.45443400966932
" FBXO8 ",0.287766666666663,10.6573833333333,4.05049838060754,0.0023322671945008,0.00861187444585394,-2.45508861638779
" SPATA31C1 ",0.317499999999997,9.12875333333333,4.05021834727116,0.00233331519843648,0.0086143794281576,-2.45555841742377
" SP110 ",-0.270893333333333,7.08808333333333,-4.05008204590389,0.00233382547515226,0.00861489869328061,-2.4557870878553
" ZNF621 ",-0.325743333333333,8.91887833333333,-4.04995437375953,0.00233430355264459,0.0086152989551049,-2.45600128292929
" PTAFR ",0.289133333333336,11.7594,4.04822788924491,0.00234077860931434,0.00863782885485898,-2.45889796463439
" SCUBE2 ",0.267236666666665,9.62680166666667,4.04801541676559,0.00234157677504036,0.00863940522752594,-2.45925447048168
" TUBA1A ",0.292433333333333,11.3555166666667,4.0479168484106,0.0023419471501055,0.00863940522752594,-2.45941985910434
" NUDCD2 ",0.300316666666665,10.1761416666667,4.04701319503492,0.00234534553827892,0.00865057263185107,-2.46093615292665
" LOC100130916 ",-0.363859999999999,8.69826333333333,-4.04666904593651,0.0023466411487327,0.0086539585659307,-2.46151364332167
" DESI2 ",0.415776666666669,7.912385,4.04657213055106,0.00234700613958244,0.0086539585659307,-2.46167627185155
" ATF7IP ",-0.32288,7.96769333333333,-4.04612016665143,0.00234870905831452,0.00865789242942836,-2.4624347010968
" RNU6-532P ",0.344003333333332,6.32611166666667,4.04609180298246,0.00234881597079313,0.00865789242942836,-2.46248229815737
" SIAH1 ",-0.609610000000002,5.48807166666667,-4.04506457727532,0.00235269138686343,0.0086708061596499,-2.46420614098371
" FLJ41327 ",0.36558,7.92301333333333,4.04453065941804,0.00235470835184579,0.00867686759786084,-2.46510218020784
" RN7SL583P ",-0.288769999999997,5.94825166666667,-4.04307053852146,0.00236023348608713,0.00869585233326475,-2.46755275479612
" FBN2 ",-0.2997,10.99855,-4.04220850399802,0.00236350183781483,0.00870651767566782,-2.46899964190739
" RGS11 ",-0.273816666666665,7.70638833333333,-4.0417246236288,0.00236533852373273,0.00871190660123875,-2.46981184731781
" RNU6-306P ",-0.341243333333335,10.178145,-4.04019100276522,0.00237116966732849,0.00873200370302184,-2.47238622745345
" POU5F1B ",0.410166666666667,7.0615,4.03968445402063,0.00237309898582506,0.00873772797197864,-2.47323658777663
" PPP2R3A ",0.3207,11.0536166666667,4.03943674360402,0.00237404305354784,0.00873982332159841,-2.47365243711987
" EXOC2 ",0.300336666666667,6.91686166666667,4.03896845616206,0.00237582885676109,0.00874501629256646,-2.47443860221317
" ZNF708 ",-0.286496666666667,6.599315,-4.03823725881846,0.00237862008260402,0.00875390782650434,-2.47566618771707
" CD72 ",0.369556666666668,7.66624833333333,4.03768843389816,0.00238071739421581,0.00875947959290309,-2.47658762956299
" SOX15 ",-0.296109999999999,9.34493833333333,-4.03762481995162,0.00238096061784246,0.00875947959290309,-2.47669443529497
" CTLA4 ",-0.43211,9.58832166666667,-4.03750127313401,0.00238143306531497,0.00875947959290309,-2.47690186753778
" MOSPD3 ",-0.334223333333332,7.385395,-4.03744785467793,0.00238163736989861,0.00875947959290309,-2.47699155637125
" MAPT-AS1 ",-0.32932,7.09068666666667,-4.03678473665233,0.00238417506864776,0.00876742952429366,-2.47810494649638
" STK10 ",-0.321343333333334,6.99506166666667,-4.03651557934881,0.00238520592187256,0.00876983663370938,-2.47855688052395
" ENTPD2 ",-0.276933333333332,11.6010666666667,-4.03623921923024,0.00238626484842839,0.00877234618648588,-2.47902091629808
" DNAJA1 ",-0.285926666666667,7.41356333333333,-4.0357035094856,0.00238831892895777,0.00877851273887696,-2.47992044781344
" RN7SL111P ",0.678239999999999,7.25606666666667,4.03554544750069,0.00238892534328356,0.00877935713905865,-2.48018586158038
" RNF214 ",-0.365873333333333,8.34563333333333,-4.03518656147408,0.00239030283161066,0.00878303454143933,-2.48078850358638
" TMEM259 ",-0.313156666666668,8.411395,-4.03451299294864,0.00239289039718506,0.00879115644501767,-2.48191959651179
" RNA5SP24 ",0.330043333333334,9.17581833333333,4.03431494199421,0.00239365178474477,0.0087925677142705,-2.48225218327509
" PNLIP ",0.280310000000002,9.00713833333333,4.0340153802794,0.00239480390398675,0.00879541358181835,-2.48275524456965
" CMA1 ",-0.267056666666665,8.86308166666667,-4.03297372720468,0.00239881465400433,0.00880802438186168,-2.48450458934256
" OR1S2 ",0.372070000000003,7.952485,4.03292735114624,0.00239899338293465,0.00880802438186168,-2.48458247554202
" OCR1 ",-0.270766666666663,10.1961166666667,-4.03252691782278,0.00240053719676815,0.0088123043699914,-2.48525499179898
" SP140L ",0.283233333333333,11.0283166666667,4.03228355383279,0.00240147596175688,0.0088143622426248,-2.48566372262122
" LOC100130857 ",-0.29924333333333,8.95772833333333,-4.03201422024398,0.00240251535267179,0.00881678874582294,-2.48611607653742
" LIPH ",0.377643333333333,8.56555166666667,4.03019014934987,0.00240956710823453,0.00884127528205638,-2.4891798535682
" FBXO38 ",0.352523333333332,6.647945,4.02988118428505,0.0024107637007245,0.00884427350429496,-2.48969883632665
" CPLX4 ",0.427926666666666,9.87674,4.02838139293575,0.00241658112332282,0.00886422037162181,-2.49221824265629
" KCNJ2 ",-0.403710000000001,7.45305833333333,-4.02727451792033,0.0024208839463715,0.00887860615862795,-2.49407776009922
" FEM1C ",-0.394943333333335,5.91732833333333,-4.02709717202495,0.00242157410130438,0.00887974002188503,-2.49437570756817
" ZNF45 ",-0.283713333333331,9.93251,-4.02646119662508,0.00242405074683096,0.00888605947573074,-2.49544419536465
" ZNF814 ",-0.279496666666668,7.22172833333333,-4.02645882480182,0.00242405998827374,0.00888605947573074,-2.4954481802879
" SNORA8 ",-0.268633333333334,12.6561166666667,-4.02614073946535,0.00242529969384327,0.00888920584437885,-2.49598260372635
" NUDT5 ",0.330630000000005,10.0177183333333,4.02574358557587,0.00242684849568175,0.00889348394478844,-2.49664988673056
" POLE ",-0.52323,6.88857166666667,-4.02533887622705,0.00242842783029944,0.00889787257361877,-2.49732988062048
" KHSRP ",-0.33836333333333,9.710505,-4.02457144708868,0.00243142560386869,0.00890745623221747,-2.49861936309946
" UBAP2 ",-0.284699999999999,10.6165833333333,-4.02409441014549,0.00243329098964616,0.0089124267296334,-2.49942094057326
" PIWIL2 ",0.264766666666665,10.5373166666667,4.02402892889489,0.00243354716211383,0.0089124267296334,-2.49953097220981
" TMBIM6 ",-0.323966666666667,9.056,-4.02364726654604,0.00243504084604201,0.00891649599351155,-2.50017230846305
" MAGEA10 ",-0.38139,5.90722166666667,-4.02347448476492,0.00243571736591354,0.00891665573946051,-2.50046265168276
" JMJD4 ",0.337076666666666,8.82350833333333,4.02344071323377,0.00243584961999164,0.00891665573946051,-2.50051940185727
" RN7SL813P ",0.280553333333335,9.25466333333333,4.02322922523793,0.0024366780082702,0.00891773967841409,-2.50087479200752
" RNU2-32P ",0.291376666666668,9.25392833333333,4.02316976320331,0.00243691097146005,0.00891773967841409,-2.50097471443651
" PPM1G ",0.274943333333335,8.29284166666667,4.02211776256985,0.00244103641850928,0.0089314341924954,-2.50274259851204
" STYK1 ",-0.335200000000002,10.2521666666667,-4.02140898710058,0.00244382003320122,0.00893932138845093,-2.50393375693127
" BCL2L11 ",0.330950000000002,8.100045,4.02137358708704,0.00244395914906291,0.00893932138845093,-2.50399325104759
" PRRT2 ",-0.32373333333333,11.3994333333333,-4.0211798000122,0.00244472084572061,0.00894070433880593,-2.50431893652791
" TP53INP2 ",0.445083333333333,6.91650166666667,4.0194721284801,0.00245144377931385,0.00896388455670974,-2.50718907471711
" HMGB1 ",-0.314833333333331,10.8027166666667,-4.0186040706486,0.00245486867515153,0.00897434663623125,-2.50864816043356
" NPAS2 ",0.638533333333333,12.5582,4.01855180489029,0.00245507504838076,0.00897434663623125,-2.50873601441091
" SNORD116-21 ",0.308466666666664,10.3612333333333,4.01811934648181,0.00245678332496098,0.00897918283752007,-2.50946294818863
" RN7SL385P ",0.300580000000004,9.34343,4.01798615733705,0.00245730969367023,0.00897969849958798,-2.50968683407733
" LOC51145 ",-0.286743333333334,7.151855,-4.01742804696063,0.00245951665551486,0.0089863543956866,-2.51062501590012
" ERLEC1 ",0.316299999999996,10.9689833333333,4.0164391464201,0.00246343222231626,0.00899924996951802,-2.51228743194628
" MCF2 ",0.356603333333332,9.75534166666667,4.01630069247345,0.00246398095484779,0.00899984392957805,-2.5125201913067
" CLEC19A ",-0.322576666666667,7.156755,-4.0157321679153,0.00246623552558921,0.00900666740753803,-2.51347597642455
" DSTN ",0.404976666666668,9.46981166666667,4.01502280876779,0.00246905163446337,0.00901436666753654,-2.51466857384792
" RNU6-1158P ",0.357913333333335,7.65395666666667,4.01499701098631,0.00246915411353974,0.00901436666753654,-2.51471194686502
" SNORD14C ",0.413843333333336,9.48836166666667,4.01490892446979,0.00246950406196511,0.00901436666753654,-2.51486004452382
" GRN ",0.550016666666666,5.81896166666667,4.01441306371286,0.00247147497977467,0.00902014834851365,-2.5156937374252
" DUTP1 ",-0.382526666666666,8.18304666666667,-4.01430497072201,0.00247190484052355,0.00902030469987198,-2.5158754779445
" GAK ",0.352249999999998,10.1823083333333,4.01407132476667,0.00247283426447186,0.00902228368848556,-2.51626831907183
" SOST ",-0.303066666666666,11.1610333333333,-4.0121820756273,0.00248036302711034,0.00904833637077174,-2.51944501425403
" ERCC8 ",0.386043333333333,7.29522166666667,4.01159715751351,0.00248269883304418,0.009055440015925,-2.52042860302503
" RNU6-973P ",0.428233333333333,7.72227333333333,4.01031754899971,0.00248781686272285,0.00907268778273846,-2.52258049190122
" KCNJ14 ",-0.331819999999997,9.79542666666667,-4.01015992685259,0.00248844806716284,0.00907356994702195,-2.52284557291639
" ZMAT4 ",0.39029,6.40270166666667,4.00985745350739,0.00248965980508174,0.00907656828985456,-2.52335426440193
" DDIT3 ",-0.346486666666666,4.61116666666667,-4.00950082762332,0.00249108927900537,0.00908035937218928,-2.5239540399761
" RN7SL507P ",0.450133333333334,6.61047333333333,4.00850989616389,0.00249506578272481,0.00909343208725054,-2.52562066160564
" MIR190A ",-0.282233333333336,11.9878166666667,-4.00719596249484,0.00250034873696165,0.00911126141531665,-2.52783068424749
" PTTG1 ",-0.272066666666666,13.1140666666667,-4.00672049814647,0.00250226333585881,0.00911681281364098,-2.52863045298561
" CRAT ",0.321426666666667,8.31232,4.00571959119292,0.00250629881672023,0.00912923407716699,-2.53031413195908
" C9orf16 ",0.331799999999999,10.8391333333333,4.00568065181332,0.00250645595142196,0.00912923407716699,-2.53037963599636
" MAS1 ",-0.397923333333331,7.596615,-4.00487663655889,0.00250970276019107,0.00913963159871458,-2.53173218881584
" ST13P5 ",-0.276433333333332,11.10705,-4.00430327379135,0.0025120208343034,0.0091466442095156,-2.5326967665789
" ITGA2B ",0.343256666666669,9.45731833333333,4.0033995752929,0.00251567900057619,0.00915853334370967,-2.53421714049228
" DSPP ",0.365600000000001,5.05206666666667,4.00312488208823,0.00251679206473584,0.00916115456079934,-2.53467929797438
" RNU6-796P ",-0.345416666666663,10.1226916666667,-4.00234885500147,0.00251993934046856,0.00917117835857288,-2.53598496525327
" PRKCB ",-0.287666666666667,10.8233333333333,-4.00201104669231,0.00252131065472709,0.00917473652298585,-2.53655334729221
" LINGO1 ",0.282400000000001,10.963,4.00173422521999,0.00252243498009749,0.00917739495490667,-2.53701912395296
" CTSE ",-0.295586666666665,9.59892333333333,-4.00139142803541,0.0025238279986311,0.00917980288954511,-2.53759592121297
" DKC1 ",-0.517013333333334,6.96456333333333,-4.00137751900734,0.00252388453752971,0.00917980288954511,-2.53761932506411
